
1246833236 -2.000000e+002 4.500000e+001 -2.702864e+001 5.794978e+000 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1272108887.6475 -2.000000e+002 4.500000e+001 -2.666483e+001 -1.046053e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1297384539.295 -2.000000e+002 4.500000e+001 -2.520496e+001 1.223559e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1322660190.9425 -2.000000e+002 4.500000e+001 -3.053041e+001 -2.067593e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1347935842.59 -2.000000e+002 4.500000e+001 -3.345747e+001 -9.313096e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1373211494.2375 -2.000000e+002 4.500000e+001 -3.233321e+001 1.707328e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1398487145.885 -2.000000e+002 4.500000e+001 -2.706809e+001 5.438771e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1423762797.5325 -2.000000e+002 4.500000e+001 -3.009059e+001 -6.375480e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1449038449.18 -2.000000e+002 4.500000e+001 -3.005137e+001 -1.768665e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1474314100.8275 -2.000000e+002 4.500000e+001 -2.663736e+001 6.445831e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1499589752.475 -2.000000e+002 4.500000e+001 -2.825560e+001 -7.488109e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1524865404.1225 -2.000000e+002 4.500000e+001 -3.363858e+001 1.618063e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1550141055.77 -2.000000e+002 4.500000e+001 -3.549705e+001 5.051980e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1575416707.4175 -2.000000e+002 4.500000e+001 -3.781459e+001 -5.675194e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1600692359.065 -2.000000e+002 4.500000e+001 -4.340604e+001 1.718490e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1625968010.7125 -2.000000e+002 4.500000e+001 -5.037435e+001 -7.155742e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1651243662.36 -2.000000e+002 4.500000e+001 -4.035881e+001 5.458927e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1676519314.0075 -2.000000e+002 4.500000e+001 -4.899662e+001 2.056692e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1701794965.655 -2.000000e+002 4.500000e+001 -3.883120e+001 -1.009704e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1727070617.3025 -2.000000e+002 4.500000e+001 -3.463426e+001 1.455155e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1752346268.95 -2.000000e+002 4.500000e+001 -3.239126e+001 2.084842e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1777621920.5975 -2.000000e+002 4.500000e+001 -3.076232e+001 -9.154879e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1802897572.245 -2.000000e+002 4.500000e+001 -3.017333e+001 1.597701e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1828173223.8925 -2.000000e+002 4.500000e+001 -2.810385e+001 3.503273e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1853448875.54 -2.000000e+002 4.500000e+001 -2.666759e+001 -7.573735e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1878724527.1875 -2.000000e+002 4.500000e+001 -2.619590e+001 1.475461e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1904000178.835 -2.000000e+002 4.500000e+001 -2.662198e+001 3.265457e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1929275830.4825 -2.000000e+002 4.500000e+001 -2.762360e+001 -9.246865e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1954551482.13 -2.000000e+002 4.500000e+001 -2.802847e+001 1.445907e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
1979827133.7775 -2.000000e+002 4.500000e+001 -2.920126e+001 2.685047e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2005102785.425 -2.000000e+002 4.500000e+001 -3.079930e+001 -9.843409e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2030378437.0725 -2.000000e+002 4.500000e+001 -3.147357e+001 1.414474e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2055654088.72 -2.000000e+002 4.500000e+001 -3.268367e+001 1.585496e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2080929740.3675 -2.000000e+002 4.500000e+001 -3.510049e+001 -1.004418e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2106205392.015 -2.000000e+002 4.500000e+001 -3.757020e+001 1.544055e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2131481043.6625 -2.000000e+002 4.500000e+001 -3.408203e+001 8.225492e+000 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2156756695.31 -2.000000e+002 4.500000e+001 -3.476874e+001 -1.363956e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2182032346.9575 -2.000000e+002 4.500000e+001 -3.521194e+001 7.930101e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2207307998.605 -2.000000e+002 4.500000e+001 -3.799812e+001 -6.231207e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2232583650.2525 -2.000000e+002 4.500000e+001 -3.445315e+001 -1.683619e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2257859301.9 -2.000000e+002 4.500000e+001 -3.187629e+001 5.402824e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2283134953.5475 -2.000000e+002 4.500000e+001 -2.941511e+001 -7.970865e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2308410605.195 -2.000000e+002 4.500000e+001 -2.773867e+001 1.449966e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2333686256.8425 -2.000000e+002 4.500000e+001 -2.745930e+001 1.093582e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2358961908.49 -2.000000e+002 4.500000e+001 -2.779303e+001 -1.277078e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2384237560.1375 -2.000000e+002 4.500000e+001 -3.001455e+001 1.094844e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2409513211.785 -2.000000e+002 4.500000e+001 -3.177472e+001 2.170651e+000 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2434788863.4325 -2.000000e+002 4.500000e+001 -2.927105e+001 -1.156855e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2460064515.08 -2.000000e+002 4.500000e+001 -2.960112e+001 1.239125e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2485340166.7275 -2.000000e+002 4.500000e+001 -2.749694e+001 1.105275e+001 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2510615818.375 -2.000000e+002 4.500000e+001 -2.657774e+001 -1.146175e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
2535891470.0225 -2.000000e+002 4.500000e+001 -2.716008e+001 1.208485e+002 -2.000000e+002 4.500000e+001 -2.000000e+002 4.500000e+001
